Tick,StoppedRobots,AvgDistance
355,39,1.71484
356,39,1.71402
357,39,1.71365
358,39,1.71346
359,40,1.71316
360,40,1.71281
361,40,1.71269
362,40,1.71265
363,40,1.71283
364,40,1.71297
365,40,1.71326
366,41,1.71369
367,41,1.71425
368,41,1.71485
369,42,1.71524
370,42,1.71564
371,42,1.71608
372,42,1.71657
373,40,1.7171
374,41,1.71807
375,42,1.71897
376,42,1.72002
377,43,1.72132
378,43,1.72274
379,43,1.72473
380,43,1.72692
381,43,1.72918
382,43,1.73162
383,42,1.7341
384,43,1.73626
385,43,1.7384
386,43,1.74035
387,43,1.74227
388,43,1.74448
389,43,1.74675
390,43,1.74887
391,43,1.75101
392,43,1.75309
393,43,1.75509
394,43,1.75702
395,43,1.75877
396,43,1.7605
397,43,1.7621
398,43,1.76355
399,43,1.76502
400,43,1.76661
401,43,1.76781
402,43,1.76897
403,42,1.77016
404,42,1.771
405,43,1.77218
406,44,1.77382
407,44,1.77516
408,45,1.77631
409,45,1.7774
410,46,1.77833
411,46,1.77916
412,46,1.77991
413,46,1.78066
414,46,1.78142
415,46,1.78208
416,46,1.78217
417,46,1.78214
418,46,1.78206
419,46,1.7823
420,46,1.78252
421,46,1.78266
422,46,1.78273
423,46,1.78266
424,45,1.78241
425,45,1.78165
426,45,1.78066
427,46,1.77954
428,45,1.77823
429,45,1.7768
430,45,1.77542
431,45,1.77406
432,45,1.77275
433,45,1.77146
434,45,1.7702
435,45,1.76898
436,45,1.76778
437,45,1.76657
438,45,1.76546
439,44,1.76447
440,45,1.76395
441,45,1.7636
442,45,1.76309
443,45,1.76256
444,45,1.76205
445,45,1.76158
446,45,1.76114
447,44,1.76084
448,45,1.76029
449,45,1.75975
450,45,1.75962
451,45,1.75959
452,45,1.75961
453,45,1.75967
454,41,1.75916
455,45,1.75893
456,44,1.75883
457,44,1.75871
458,45,1.75879
459,44,1.75871
460,46,1.75834
461,45,1.75777
462,45,1.75745
463,45,1.75721
464,45,1.757
465,44,1.75683
466,45,1.75617
467,44,1.75545
468,42,1.75549
469,45,1.75515
470,45,1.75437
471,46,1.75396
472,45,1.75353
473,46,1.75337
474,46,1.75319
475,46,1.75244
476,47,1.75155
477,47,1.75156
478,47,1.7512
479,45,1.7511
480,46,1.75103
481,46,1.75091
482,45,1.75071
483,46,1.75076
484,46,1.75079
485,45,1.7504
486,45,1.74951
487,44,1.74856
488,44,1.74763
489,45,1.74647
490,46,1.7453
491,46,1.74443
492,45,1.74358
493,45,1.74258
494,46,1.74192
495,45,1.7413
496,46,1.74072
497,46,1.74041
498,46,1.74051
499,45,1.74075
500,45,1.74113
501,45,1.74155
502,45,1.74194
503,45,1.7423
504,45,1.74274
505,44,1.74328
506,44,1.74346
507,44,1.74357
508,45,1.74375
509,44,1.74414
510,44,1.74369
511,44,1.74309
512,44,1.74253
513,44,1.74228
514,44,1.74183
515,44,1.74163
516,43,1.74128
517,42,1.74134
518,43,1.74163
519,43,1.74194
520,43,1.74174
