Tick,StoppedRobots,AvgDistance
354,44,1.72966
355,43,1.72906
356,42,1.72821
357,43,1.72724
358,43,1.72624
359,43,1.72531
360,43,1.72381
361,42,1.72255
362,42,1.72163
363,42,1.72102
364,42,1.72019
365,42,1.71957
366,42,1.71885
367,41,1.71838
368,42,1.71815
369,41,1.71783
370,41,1.71689
371,42,1.71577
372,42,1.71458
373,43,1.71365
374,43,1.7128
375,42,1.71098
376,42,1.70869
377,40,1.70652
378,41,1.70455
379,41,1.70282
380,42,1.70133
381,41,1.70034
382,42,1.69877
383,42,1.69696
384,42,1.69518
385,42,1.6932
386,42,1.69105
387,42,1.68892
388,41,1.68684
389,43,1.68467
390,43,1.68289
391,43,1.68134
392,43,1.67986
393,43,1.67841
394,42,1.67701
395,43,1.67547
396,43,1.67395
397,44,1.67264
398,44,1.67139
399,44,1.67047
400,44,1.66964
401,44,1.66885
402,44,1.6681
403,44,1.66737
404,44,1.66669
405,40,1.66604
406,44,1.66526
407,43,1.66449
408,44,1.66408
409,44,1.6638
410,42,1.66334
411,45,1.66304
412,45,1.66284
413,44,1.66252
414,45,1.66119
415,45,1.65968
416,45,1.6592
417,45,1.65841
418,44,1.65789
419,43,1.65764
420,45,1.65709
421,45,1.65642
422,45,1.65572
423,44,1.65494
424,45,1.65416
425,43,1.65326
426,44,1.65217
427,45,1.65117
428,45,1.65035
429,45,1.64947
430,44,1.6486
431,43,1.64776
432,45,1.64644
433,44,1.6451
434,45,1.64479
435,45,1.64477
436,45,1.64455
437,46,1.64417
438,45,1.64393
439,46,1.64396
440,44,1.64399
441,46,1.64397
442,45,1.644
443,45,1.64421
444,45,1.64446
445,46,1.64424
446,45,1.64398
447,46,1.64365
448,47,1.64336
449,47,1.64349
450,48,1.64342
451,48,1.64332
452,47,1.64336
453,47,1.6434
454,48,1.64308
455,48,1.64276
456,48,1.64284
457,47,1.64298
458,48,1.64314
459,48,1.64333
460,48,1.64351
461,48,1.6437
462,48,1.6439
463,48,1.64412
464,48,1.64435
465,48,1.64459
466,48,1.64485
467,48,1.64512
468,47,1.64543
469,47,1.6457
470,47,1.64595
471,46,1.64626
472,47,1.64654
473,46,1.6466
474,46,1.64671
475,47,1.64675
476,46,1.6467
477,47,1.64572
478,46,1.6452
479,46,1.64463
480,46,1.64342
481,46,1.64268
482,46,1.64259
483,47,1.64249
484,47,1.6424
485,47,1.64246
486,47,1.6426
487,47,1.64278
