Tick,StoppedRobots,AvgDistance
211,15,1.41951
212,16,1.4189
213,16,1.41845
214,17,1.41919
215,17,1.42029
216,16,1.42155
217,17,1.42356
218,17,1.42584
219,17,1.42762
220,17,1.4294
221,17,1.43131
222,17,1.43335
223,17,1.43551
224,17,1.43781
225,17,1.44023
226,17,1.44277
227,18,1.44545
228,18,1.44824
229,18,1.45137
230,18,1.45391
231,18,1.45639
232,18,1.45896
233,18,1.46172
234,19,1.4646
235,19,1.46758
236,19,1.47095
237,19,1.47447
238,19,1.47804
239,20,1.48155
240,20,1.48497
241,20,1.48805
242,20,1.49098
243,20,1.49386
244,20,1.49649
245,20,1.499
246,20,1.50147
247,20,1.50386
248,20,1.50501
249,20,1.50584
250,20,1.50669
251,20,1.50821
252,19,1.50931
253,20,1.50997
254,20,1.51052
255,20,1.51163
256,20,1.51272
257,20,1.51365
258,20,1.51444
259,20,1.51511
260,20,1.5157
261,20,1.51625
262,20,1.51648
263,20,1.51672
264,20,1.51703
265,20,1.51739
266,20,1.51774
267,20,1.518
268,20,1.51814
269,20,1.51815
270,20,1.51805
271,19,1.51786
272,20,1.51826
273,20,1.51855
274,19,1.51818
275,20,1.51797
276,20,1.51783
277,20,1.51755
278,20,1.51726
279,20,1.51702
280,20,1.51674
281,19,1.5165
282,19,1.5151
283,19,1.51384
284,19,1.51269
285,19,1.51168
286,19,1.51084
287,19,1.51001
288,19,1.50926
289,19,1.50856
290,19,1.50793
291,19,1.50735
292,19,1.50683
293,19,1.50636
294,19,1.50596
295,19,1.5056
296,19,1.50531
297,19,1.50507
298,19,1.50368
299,19,1.5021
300,19,1.50062
301,19,1.49916
302,19,1.49773
303,18,1.49636
304,19,1.49429
305,20,1.49189
306,20,1.4901
307,20,1.48928
308,20,1.48842
309,19,1.48748
310,20,1.48688
311,20,1.48608
312,20,1.48493
313,20,1.48377
314,19,1.48268
315,20,1.48185
316,19,1.48131
317,19,1.48082
318,19,1.48073
319,19,1.48088
320,19,1.48108
321,19,1.48138
322,19,1.48169
323,18,1.48196
324,18,1.4826
325,19,1.48388
326,19,1.48518
327,19,1.48591
328,19,1.4867
329,18,1.48643
330,18,1.4863
331,18,1.48661
332,18,1.48593
333,18,1.48602
334,18,1.48629
335,18,1.48659
336,18,1.48689
337,18,1.48741
338,18,1.48786
339,17,1.48823
340,18,1.4882
341,18,1.48823
342,18,1.48852
343,18,1.48875
344,18,1.48889
345,18,1.48896
346,16,1.48902
347,18,1.48922
348,18,1.48913
349,18,1.48899
350,18,1.489
351,18,1.48835
352,18,1.48816
353,18,1.48797
354,18,1.48765
355,18,1.48717
356,18,1.48655
357,18,1.48578
358,18,1.48489
359,18,1.48365
360,18,1.48243
361,18,1.48129
362,17,1.48023
363,18,1.47832
364,19,1.47632
365,19,1.47518
366,19,1.4742
367,18,1.47324
368,19,1.47275
369,19,1.47217
370,19,1.47101
371,19,1.46981
372,19,1.4686
373,19,1.46739
374,19,1.46624
375,19,1.46517
376,19,1.46399
377,18,1.46288
378,19,1.46169
379,19,1.46056
380,19,1.45965
381,19,1.45885
382,19,1.45812
383,19,1.45748
384,18,1.45691
385,18,1.45614
386,18,1.45541
387,18,1.45479
388,18,1.45429
389,17,1.45389
390,17,1.45385
391,17,1.45398
392,17,1.45423
393,17,1.45459
394,17,1.45507
395,17,1.45567
396,17,1.45638
397,17,1.45721
398,17,1.45815
399,17,1.45921
400,18,1.46038
401,19,1.46168
402,19,1.46273
403,18,1.4648
404,19,1.46715
405,19,1.4696
406,20,1.47213
407,20,1.47475
408,20,1.47783
409,20,1.48106
410,20,1.48436
411,20,1.48773
412,20,1.49115
413,20,1.49464
414,20,1.49819
415,20,1.5018
416,20,1.50546
417,20,1.50919
418,20,1.51297
419,20,1.5168
420,20,1.52068
421,20,1.52462
422,19,1.5286
423,20,1.53328
424,20,1.53814
425,19,1.5424
426,20,1.54658
427,20,1.54963
428,20,1.55242
429,20,1.55629
430,20,1.56011
431,20,1.56383
432,20,1.56741
433,20,1.57082
434,20,1.57406
435,20,1.5771
436,20,1.57994
437,20,1.58247
438,20,1.58497
439,20,1.58752
440,21,1.58998
441,21,1.59243
442,21,1.59379
443,21,1.59497
444,21,1.59621
445,21,1.59766
446,21,1.59903
447,21,1.60003
448,21,1.60102
449,21,1.60205
450,21,1.60313
451,21,1.60425
452,21,1.60542
453,21,1.60662
454,20,1.60787
455,20,1.60915
456,21,1.60947
457,21,1.60966
458,21,1.61089
459,21,1.61235
460,20,1.61385
461,20,1.6153
462,20,1.61668
463,20,1.61809
464,21,1.6194
465,20,1.62057
466,20,1.62142
467,20,1.62203
468,20,1.62279
469,20,1.62377
470,20,1.62495
471,20,1.62626
472,20,1.6275
473,20,1.62804
474,19,1.62827
475,19,1.62878
476,20,1.62907
477,20,1.62884
478,20,1.6283
479,20,1.62722
480,20,1.62594
481,20,1.62455
482,20,1.62309
483,20,1.62159
484,20,1.62012
485,20,1.61839
486,20,1.61667
487,20,1.61501
488,20,1.61338
489,20,1.6118
490,19,1.61026
491,20,1.60877
492,20,1.60734
493,20,1.60594
494,20,1.60459
495,20,1.60328
496,20,1.60201
497,18,1.6008
498,20,1.5998
499,20,1.59902
500,20,1.59799
501,20,1.59687
502,20,1.5957
503,20,1.59451
504,20,1.59335
505,20,1.59223
506,20,1.59118
507,20,1.59008
508,20,1.58783
509,20,1.5854
510,20,1.58301
511,20,1.58067
512,20,1.57837
513,19,1.5764
514,18,1.57363
515,20,1.57078
516,20,1.56867
517,20,1.56627
518,19,1.56372
519,20,1.56108
520,21,1.55837
521,21,1.55569
522,21,1.55381
523,21,1.55218
524,21,1.55062
525,21,1.54911
526,21,1.54766
527,21,1.54627
528,20,1.54494
529,21,1.54361
530,21,1.54233
531,21,1.54114
532,21,1.54001
533,21,1.53894
534,21,1.53791
535,21,1.53693
536,21,1.53599
537,21,1.53511
538,21,1.53427
539,21,1.53347
540,21,1.53273
541,21,1.53203
542,21,1.53137
543,21,1.53076
544,21,1.5302
545,21,1.52968
546,21,1.52921
547,21,1.52878
548,21,1.52841
549,21,1.52807
550,20,1.52779
551,20,1.52795
552,21,1.52607
553,22,1.52339
554,21,1.52162
555,22,1.52105
556,21,1.52072
557,22,1.52007
558,22,1.51918
559,22,1.51843
560,22,1.51758
561,22,1.51659
562,22,1.5155
563,22,1.51434
564,23,1.51283
565,23,1.51144
566,23,1.50972
567,23,1.50805
568,23,1.50654
569,23,1.50508
570,23,1.50364
571,23,1.50221
572,23,1.5008
573,22,1.49941
574,23,1.49872
575,23,1.49821
576,22,1.49701
577,23,1.49584
578,23,1.49485
579,23,1.4936
580,23,1.49232
581,23,1.49106
582,23,1.48982
583,23,1.48859
584,23,1.48738
585,23,1.48619
586,23,1.48502
587,23,1.48387
588,24,1.48274
589,24,1.48162
590,23,1.48027
591,23,1.48011
592,23,1.48021
593,23,1.48031
594,23,1.48042
595,23,1.48055
596,23,1.48068
597,23,1.48083
598,23,1.48098
599,23,1.48114
600,23,1.48132
601,23,1.4815
602,23,1.4817
603,24,1.48191
604,24,1.48212
605,23,1.48343
606,23,1.48294
607,24,1.48235
608,24,1.48172
609,24,1.48256
610,24,1.48341
611,24,1.48408
612,24,1.48454
613,24,1.48478
614,23,1.48479
615,24,1.48488
616,24,1.48503
617,24,1.48476
618,24,1.48443
619,24,1.4841
620,24,1.48379
621,24,1.4835
622,24,1.48321
623,24,1.48294
624,24,1.48268
625,23,1.48243
626,23,1.48265
627,24,1.48307
628,24,1.48298
629,24,1.48279
630,24,1.48261
631,24,1.48245
632,24,1.48229
633,24,1.48215
634,24,1.48203
635,24,1.48192
636,24,1.48182
637,24,1.48174
638,24,1.48167
639,24,1.48161
640,24,1.48157
641,23,1.48154
642,23,1.48157
643,23,1.48164
644,23,1.48174
645,23,1.48187
646,23,1.48204
647,23,1.48224
648,21,1.48244
649,23,1.48271
650,23,1.48283
651,23,1.48249
652,23,1.48188
653,23,1.48106
654,23,1.4801
655,23,1.47906
656,23,1.47796
657,23,1.47653
658,23,1.47509
659,23,1.47365
660,23,1.47223
661,23,1.47082
662,23,1.46943
663,23,1.46804
664,22,1.46668
665,21,1.46522
666,23,1.46388
667,23,1.46275
668,23,1.46146
669,22,1.46017
670,22,1.45894
671,23,1.45661
672,23,1.45403
673,24,1.45257
674,24,1.45136
675,24,1.44992
676,24,1.44844
677,24,1.44696
678,24,1.44548
679,23,1.44401
680,24,1.44246
681,24,1.44096
682,24,1.4395
683,24,1.43805
684,24,1.4366
685,24,1.43515
686,24,1.43372
687,24,1.43228
688,24,1.43086
689,24,1.42944
690,24,1.42803
691,24,1.42663
692,24,1.42524
693,24,1.42385
694,24,1.42248
695,24,1.42112
696,24,1.42008
697,24,1.41914
698,24,1.41833
699,24,1.41768
700,24,1.41723
701,23,1.41694
702,23,1.41713
703,23,1.4165
704,24,1.41423
705,23,1.41287
706,24,1.4126
707,23,1.41245
708,24,1.41195
709,24,1.41142
710,24,1.41126
711,24,1.4112
712,24,1.41114
713,24,1.41111
714,23,1.41109
715,23,1.41161
716,23,1.41227
717,23,1.41295
718,23,1.41367
719,23,1.41441
720,23,1.41519
721,23,1.41599
722,23,1.41683
723,23,1.41769
724,22,1.41859
725,23,1.41952
726,23,1.42049
727,22,1.42147
728,23,1.42246
729,23,1.42348
730,23,1.4245
731,23,1.4257
732,23,1.42711
733,23,1.4287
734,23,1.4307
735,23,1.43278
736,23,1.43488
737,23,1.43701
738,22,1.43915
739,23,1.44154
740,23,1.444
741,23,1.44626
742,23,1.44849
743,23,1.45073
744,23,1.453
745,23,1.45529
746,23,1.45759
747,23,1.45991
748,23,1.46225
749,23,1.46461
750,23,1.46698
751,23,1.46937
752,23,1.47177
753,22,1.47419
754,23,1.47554
755,23,1.4767
756,22,1.47895
757,21,1.48077
758,22,1.48252
759,22,1.48425
760,22,1.48622
761,22,1.48837
762,22,1.49067
763,22,1.49314
764,22,1.49582
765,21,1.49855
766,22,1.50176
767,22,1.50376
768,22,1.50496
769,22,1.50606
770,22,1.50705
771,22,1.50883
772,22,1.50984
773,22,1.51118
774,22,1.51245
775,22,1.51353
776,21,1.51442
777,21,1.51556
778,22,1.51678
779,22,1.51712
780,22,1.51727
781,22,1.51744
782,22,1.51765
783,22,1.5179
784,22,1.51819
785,22,1.51835
786,22,1.51836
787,22,1.51818
788,22,1.51781
789,22,1.51724
790,22,1.51634
791,22,1.51542
792,22,1.51453
793,22,1.51367
794,22,1.51286
795,22,1.51208
796,22,1.51134
797,22,1.51065
798,22,1.51
799,20,1.50939
800,21,1.50894
801,21,1.50883
802,21,1.50944
803,21,1.51006
804,21,1.51069
805,21,1.51131
806,21,1.51209
807,21,1.51293
808,21,1.51294
809,21,1.51349
810,21,1.51402
811,21,1.51441
812,21,1.51465
813,21,1.51472
814,21,1.51462
815,20,1.51436
816,19,1.5137
817,21,1.51288
818,21,1.5123
819,21,1.51162
820,20,1.51098
821,20,1.51046
822,21,1.5089
823,20,1.5071
824,20,1.50662
825,20,1.50645
826,20,1.50635
827,20,1.50633
828,20,1.50637
829,20,1.50649
830,19,1.5066
831,20,1.50665
832,20,1.50679
833,20,1.50699
834,20,1.5072
835,20,1.50743
836,20,1.50772
837,20,1.50808
838,20,1.5085
839,20,1.50899
840,20,1.50858
841,20,1.5082
842,20,1.50809
843,20,1.50822
844,20,1.50857
845,20,1.50938
846,20,1.51088
847,20,1.51221
848,20,1.51327
849,20,1.51384
850,20,1.5142
851,20,1.51441
852,19,1.51427
853,19,1.51457
854,19,1.51486
855,20,1.51485
856,19,1.51489
857,20,1.515
858,19,1.51516
859,20,1.51503
860,20,1.51491
861,20,1.5152
862,21,1.51563
863,21,1.516
864,21,1.51709
865,21,1.51827
866,21,1.51938
867,21,1.52043
868,21,1.52151
869,21,1.52263
870,21,1.52379
871,21,1.525
872,21,1.52625
873,21,1.52636
874,21,1.52627
875,20,1.52622
876,21,1.52621
877,21,1.52637
878,20,1.52638
879,21,1.52636
880,21,1.52594
881,21,1.52542
882,21,1.52464
883,21,1.5239
884,21,1.52295
885,21,1.52239
886,21,1.52192
887,21,1.5215
888,21,1.52103
889,20,1.52069
890,21,1.51961
891,21,1.51853
892,21,1.51729
893,21,1.5174
894,21,1.51778
895,21,1.51712
896,21,1.51699
897,21,1.51687
898,21,1.51659
899,21,1.51614
900,21,1.5155
901,21,1.51467
902,21,1.51354
903,21,1.51239
904,20,1.51128
905,20,1.50923
906,20,1.50703
907,20,1.50489
908,20,1.5028
909,21,1.50071
910,21,1.50011
911,21,1.49981
912,21,1.49938
913,21,1.49898
914,21,1.49865
915,21,1.49838
916,20,1.49817
917,21,1.49843
918,21,1.499
919,21,1.49944
920,21,1.50014
921,21,1.50122
922,21,1.50282
923,21,1.50457
924,21,1.50638
925,21,1.50825
926,21,1.51017
927,20,1.51214
928,19,1.51461
929,20,1.51734
930,20,1.51998
931,20,1.52227
932,20,1.52439
933,20,1.52628
934,20,1.52797
935,20,1.52981
936,21,1.53182
937,21,1.53362
938,21,1.53555
939,21,1.53805
940,21,1.54063
941,21,1.54324
942,21,1.54589
943,21,1.54857
944,21,1.55129
945,21,1.55404
946,21,1.55682
947,21,1.55963
948,21,1.56247
949,21,1.56535
950,20,1.56826
951,20,1.57014
952,20,1.5707
953,20,1.57107
954,20,1.57148
955,20,1.57241
956,20,1.57299
957,20,1.57366
958,20,1.57426
959,20,1.57478
960,20,1.57513
961,20,1.57529
962,20,1.57451
963,20,1.57343
964,20,1.5725
965,20,1.57116
966,19,1.56974
967,18,1.56809
968,20,1.56672
969,20,1.5654
970,20,1.56392
971,19,1.56247
972,19,1.56079
973,20,1.55791
974,20,1.55466
975,20,1.55245
976,20,1.55033
977,21,1.54804
978,21,1.54578
979,22,1.54415
980,22,1.54234
981,21,1.54119
982,22,1.54016
983,22,1.53924
984,22,1.53831
985,22,1.53741
986,22,1.53654
987,22,1.5357
988,22,1.5349
989,22,1.53413
990,22,1.5334
991,22,1.53271
992,22,1.53205
993,22,1.53143
994,22,1.53085
995,22,1.5303
996,22,1.52979
997,22,1.52931
998,22,1.52887
999,22,1.52847
1000,22,1.5281
1001,22,1.52777
1002,22,1.52747
1003,21,1.52721
1004,21,1.52729
1005,21,1.52705
1006,22,1.5269
1007,22,1.52677
1008,23,1.52668
1009,22,1.52654
1010,23,1.52609
1011,23,1.52561
1012,22,1.52544
1013,22,1.52465
1014,22,1.52375
1015,22,1.52287
1016,22,1.52221
1017,22,1.52141
1018,22,1.52042
1019,22,1.51925
1020,22,1.51792
1021,22,1.51646
1022,22,1.51462
1023,22,1.51276
1024,22,1.51095
1025,22,1.50916
1026,21,1.50742
1027,22,1.50576
1028,22,1.50415
1029,21,1.50253
1030,22,1.50092
1031,22,1.49927
1032,22,1.49753
1033,22,1.49561
1034,22,1.49351
1035,22,1.49125
1036,22,1.48887
1037,22,1.48639
1038,22,1.48355
1039,22,1.4807
1040,21,1.47788
1041,22,1.47509
1042,22,1.47234
1043,22,1.46962
1044,22,1.46694
1045,22,1.4643
1046,22,1.46169
1047,22,1.45912
1048,22,1.45659
1049,22,1.4541
1050,22,1.45164
1051,22,1.44923
1052,22,1.44686
1053,22,1.44452
1054,22,1.44223
1055,22,1.43998
1056,22,1.43776
1057,22,1.43559
1058,21,1.43347
1059,21,1.43029
1060,22,1.42694
1061,22,1.42472
1062,22,1.42276
1063,22,1.42083
1064,22,1.41895
1065,22,1.41712
1066,22,1.41532
1067,21,1.41357
1068,22,1.41232
1069,22,1.41129
1070,22,1.40977
1071,22,1.40819
1072,22,1.40666
1073,22,1.40516
1074,22,1.40371
1075,22,1.40231
1076,22,1.40095
1077,22,1.39963
1078,22,1.39835
1079,21,1.39712
1080,22,1.3961
1081,22,1.39524
1082,22,1.39419
1083,22,1.39313
1084,22,1.39212
1085,22,1.39114
1086,21,1.39021
1087,21,1.3892
1088,21,1.38821
1089,21,1.38729
1090,22,1.38642
1091,22,1.38561
1092,22,1.38439
1093,22,1.38312
1094,22,1.3819
1095,22,1.38073
1096,22,1.3796
1097,22,1.37852
1098,22,1.37749
1099,22,1.37651
1100,22,1.37558
1101,22,1.3747
1102,22,1.37406
1103,23,1.37346
1104,23,1.37302
1105,23,1.37255
1106,23,1.37213
1107,23,1.37179
1108,23,1.37156
1109,23,1.37145
1110,23,1.37141
1111,23,1.37142
1112,23,1.37145
1113,23,1.37152
1114,23,1.37161
1115,23,1.37173
1116,23,1.37187
1117,22,1.37204
1118,21,1.37193
1119,22,1.37215
1120,22,1.37252
1121,22,1.37259
1122,21,1.37265
1123,21,1.373
1124,22,1.3724
1125,22,1.37173
1126,22,1.37248
1127,21,1.37333
1128,22,1.37278
1129,21,1.37233
1130,21,1.37166
1131,22,1.37103
1132,21,1.37006
1133,21,1.36902
1134,21,1.36792
1135,21,1.36689
1136,21,1.36564
1137,21,1.36446
1138,21,1.36335
1139,21,1.36232
1140,21,1.36144
1141,21,1.36071
1142,21,1.36034
1143,21,1.36005
1144,21,1.3598
1145,21,1.35959
1146,21,1.35942
1147,21,1.35929
1148,21,1.35918
1149,21,1.35912
1150,21,1.35909
1151,21,1.35909
1152,21,1.35913
1153,21,1.3592
1154,20,1.35931
1155,20,1.36009
1156,19,1.36003
1157,19,1.35913
1158,20,1.35709
1159,21,1.35488
1160,20,1.35477
1161,20,1.3549
1162,20,1.35504
1163,20,1.35524
1164,20,1.35549
1165,20,1.3558
1166,20,1.35617
1167,20,1.3566
1168,20,1.35709
1169,20,1.35764
1170,20,1.35826
1171,20,1.35893
1172,20,1.35968
1173,20,1.36064
1174,20,1.36182
1175,20,1.36322
1176,20,1.36509
1177,19,1.36744
1178,20,1.37005
1179,20,1.37288
1180,19,1.37494
1181,20,1.377
1182,20,1.37929
1183,20,1.38055
1184,20,1.38163
1185,20,1.38363
1186,20,1.38498
1187,20,1.38709
1188,20,1.38882
1189,20,1.39036
1190,20,1.39153
1191,19,1.39231
1192,20,1.39274
1193,20,1.39264
1194,20,1.39238
1195,20,1.39207
1196,20,1.39142
1197,20,1.39078
1198,20,1.3902
1199,22,1.38966
1200,23,1.38919
1201,23,1.38894
1202,23,1.38863
1203,23,1.38831
1204,23,1.38802
1205,23,1.38776
1206,23,1.38752
1207,23,1.38732
1208,23,1.38714
1209,22,1.38698
1210,22,1.38575
1211,23,1.38535
1212,23,1.38528
1213,23,1.38524
1214,23,1.38523
1215,23,1.38525
1216,23,1.38529
1217,23,1.38536
1218,22,1.38546
1219,23,1.38606
1220,23,1.38681
1221,23,1.38709
1222,23,1.3873
1223,23,1.38754
1224,23,1.3878
1225,23,1.38809
1226,23,1.38841
1227,23,1.38876
1228,23,1.38913
1229,23,1.38953
1230,22,1.38996
1231,24,1.3907
1232,24,1.39167
1233,24,1.39262
1234,24,1.39358
1235,24,1.39456
1236,24,1.39555
1237,24,1.39655
1238,24,1.39756
1239,24,1.39859
1240,23,1.39963
1241,24,1.40091
1242,24,1.40232
1243,24,1.40345
1244,24,1.40452
1245,24,1.40561
1246,24,1.40671
1247,24,1.40782
1248,24,1.40894
1249,24,1.41007
1250,24,1.4112
1251,24,1.41235
1252,24,1.41351
1253,23,1.41467
1254,24,1.41608
1255,24,1.41758
1256,24,1.41882
1257,24,1.42001
1258,24,1.42122
1259,24,1.42243
1260,24,1.42365
1261,24,1.42488
1262,24,1.42611
1263,24,1.42735
1264,24,1.4286
1265,24,1.42985
1266,24,1.43111
1267,24,1.43238
1268,23,1.43365
1269,23,1.43487
1270,24,1.43681
1271,24,1.43899
1272,24,1.44043
1273,23,1.44173
1274,22,1.44308
1275,23,1.44222
1276,23,1.44089
1277,23,1.44069
1278,23,1.44069
1279,23,1.43981
1280,23,1.43877
1281,22,1.43756
1282,23,1.43604
1283,23,1.43432
1284,23,1.43254
1285,23,1.43066
1286,23,1.4287
1287,23,1.42637
1288,23,1.42401
1289,23,1.42167
1290,23,1.41935
1291,23,1.41703
1292,23,1.41473
1293,23,1.41244
1294,23,1.41017
1295,23,1.4079
1296,23,1.40566
1297,23,1.40342
1298,23,1.4012
1299,23,1.39899
1300,23,1.3968
1301,23,1.39462
1302,23,1.39245
1303,23,1.3903
1304,23,1.38816
1305,22,1.38604
1306,23,1.38457
1307,22,1.38331
1308,21,1.38133
1309,22,1.37715
1310,23,1.37394
1311,23,1.37171
1312,23,1.36967
1313,23,1.36766
1314,23,1.36567
1315,23,1.36369
1316,23,1.36173
1317,23,1.35979
1318,23,1.35786
1319,23,1.35596
1320,23,1.35407
1321,23,1.35219
1322,23,1.35034
1323,23,1.34851
1324,23,1.3467
1325,23,1.34491
1326,24,1.34315
1327,24,1.3414
1328,23,1.34
1329,24,1.33867
1330,24,1.33735
1331,23,1.33605
1332,24,1.3347
1333,24,1.33336
1334,24,1.33209
1335,24,1.33083
1336,24,1.3296
1337,24,1.32837
1338,24,1.32717
1339,24,1.32597
1340,24,1.3248
1341,24,1.32364
1342,24,1.3225
1343,25,1.32138
1344,25,1.3212
1345,25,1.3212
1346,25,1.3212
1347,25,1.3212
1348,25,1.3212
1349,23,1.3212
1350,24,1.32109
1351,24,1.3212
1352,24,1.32138
1353,24,1.32158
1354,24,1.3218
1355,24,1.32204
1356,24,1.32226
1357,24,1.32258
1358,24,1.32299
1359,24,1.32345
1360,23,1.32397
1361,23,1.32452
1362,24,1.325
1363,24,1.32574
1364,24,1.32654
1365,24,1.32737
1366,24,1.32822
1367,24,1.3291
1368,24,1.32999
1369,23,1.33091
1370,24,1.33235
1371,24,1.33396
1372,24,1.33504
1373,24,1.33604
1374,24,1.33705
1375,24,1.33809
1376,24,1.33914
1377,24,1.3402
1378,24,1.34129
1379,24,1.34239
1380,24,1.34351
1381,22,1.34464
1382,24,1.34567
1383,24,1.3467
1384,24,1.34784
1385,24,1.34903
1386,24,1.35023
1387,24,1.35145
1388,24,1.35268
1389,24,1.35392
1390,24,1.35518
1391,23,1.35644
1392,24,1.35795
1393,24,1.35962
1394,24,1.36099
1395,24,1.36229
1396,24,1.36361
1397,24,1.36493
1398,24,1.36626
1399,24,1.3676
1400,24,1.36895
1401,24,1.37031
1402,24,1.37167
1403,24,1.37304
1404,23,1.37442
1405,24,1.37602
1406,24,1.37771
1407,24,1.37915
1408,24,1.38056
1409,24,1.38196
1410,24,1.38338
1411,24,1.3848
1412,24,1.38622
1413,24,1.38765
1414,24,1.38908
1415,24,1.39052
1416,24,1.39196
1417,24,1.3934
1418,24,1.39485
1419,23,1.39631
1420,23,1.39772
1421,24,1.39916
1422,24,1.39944
1423,24,1.39945
1424,24,1.39945
1425,23,1.39945
1426,24,1.39885
1427,24,1.39794
1428,23,1.39792
1429,24,1.39788
1430,24,1.39759
1431,24,1.39713
1432,23,1.39647
1433,24,1.39529
1434,24,1.39406
1435,24,1.39291
1436,24,1.39179
1437,24,1.39068
1438,24,1.38958
1439,24,1.38849
1440,24,1.3874
1441,24,1.38633
1442,24,1.38526
1443,24,1.38421
1444,24,1.38316
1445,24,1.38213
1446,24,1.3811
1447,24,1.38009
1448,24,1.37908
1449,24,1.37809
1450,24,1.3771
1451,24,1.37613
1452,24,1.37517
1453,24,1.37422
1454,24,1.37328
1455,24,1.37235
1456,23,1.37143
1457,24,1.37073
1458,23,1.37017
1459,22,1.36932
1460,23,1.36821
1461,24,1.36701
1462,24,1.36579
1463,24,1.36491
1464,24,1.36409
1465,24,1.36328
1466,24,1.36248
1467,24,1.36169
1468,24,1.36092
1469,24,1.36016
1470,24,1.35941
1471,24,1.35868
1472,24,1.35796
1473,24,1.35725
1474,24,1.35656
1475,24,1.35588
1476,23,1.35521
1477,24,1.35424
1478,24,1.35324
1479,23,1.35256
1480,24,1.35195
1481,24,1.35136
1482,23,1.35079
1483,24,1.35021
1484,24,1.34965
1485,24,1.34912
1486,24,1.34861
1487,24,1.34813
1488,24,1.34765
1489,24,1.3472
1490,24,1.34677
1491,24,1.34636
1492,23,1.34597
1493,23,1.34477
1494,24,1.34346
1495,24,1.34298
1496,24,1.34268
1497,24,1.3424
